image_id,image_name,class_id,class_name,x,y,width,height,is_training,image_path
981,018.Spotted_Catbird/Spotted_Catbird_0005_19411.jpg,14,018.Spotted_Catbird,104.0,8.0,238.0,320.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0005_19411.jpg
982,018.Spotted_Catbird/Spotted_Catbird_0007_19424.jpg,14,018.Spotted_Catbird,1.0,23.0,307.0,476.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0007_19424.jpg
983,018.Spotted_Catbird/Spotted_Catbird_0014_19425.jpg,14,018.Spotted_Catbird,174.0,61.0,109.0,277.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0014_19425.jpg
984,018.Spotted_Catbird/Spotted_Catbird_0013_19428.jpg,14,018.Spotted_Catbird,55.0,114.0,320.0,228.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0013_19428.jpg
985,018.Spotted_Catbird/Spotted_Catbird_0042_19430.jpg,14,018.Spotted_Catbird,102.0,72.0,175.0,170.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0042_19430.jpg
986,018.Spotted_Catbird/Spotted_Catbird_0010_19436.jpg,14,018.Spotted_Catbird,198.0,140.0,100.0,207.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0010_19436.jpg
987,018.Spotted_Catbird/Spotted_Catbird_0034_19437.jpg,14,018.Spotted_Catbird,191.0,40.0,155.0,291.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0034_19437.jpg
988,018.Spotted_Catbird/Spotted_Catbird_0019_796788.jpg,14,018.Spotted_Catbird,53.0,40.0,243.0,183.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0019_796788.jpg
989,018.Spotted_Catbird/Spotted_Catbird_0008_796789.jpg,14,018.Spotted_Catbird,58.0,51.0,247.0,157.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0008_796789.jpg
990,018.Spotted_Catbird/Spotted_Catbird_0024_796791.jpg,14,018.Spotted_Catbird,43.0,24.0,222.0,188.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0024_796791.jpg
991,018.Spotted_Catbird/Spotted_Catbird_0023_796793.jpg,14,018.Spotted_Catbird,6.0,10.0,337.0,305.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0023_796793.jpg
992,018.Spotted_Catbird/Spotted_Catbird_0020_796794.jpg,14,018.Spotted_Catbird,15.0,20.0,383.0,275.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0020_796794.jpg
993,018.Spotted_Catbird/Spotted_Catbird_0009_796795.jpg,14,018.Spotted_Catbird,135.0,79.0,174.0,186.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0009_796795.jpg
994,018.Spotted_Catbird/Spotted_Catbird_0027_796796.jpg,14,018.Spotted_Catbird,43.0,69.0,330.0,277.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0027_796796.jpg
995,018.Spotted_Catbird/Spotted_Catbird_0001_796797.jpg,14,018.Spotted_Catbird,46.0,41.0,163.0,270.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0001_796797.jpg
996,018.Spotted_Catbird/Spotted_Catbird_0021_796798.jpg,14,018.Spotted_Catbird,66.0,67.0,268.0,430.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0021_796798.jpg
997,018.Spotted_Catbird/Spotted_Catbird_0035_796799.jpg,14,018.Spotted_Catbird,35.0,29.0,179.0,218.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0035_796799.jpg
998,019.Gray_Catbird/Gray_Catbird_0043_21008.jpg,15,019.Gray_Catbird,86.0,87.0,201.0,161.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0043_21008.jpg
999,019.Gray_Catbird/Gray_Catbird_0032_21551.jpg,15,019.Gray_Catbird,2.0,69.0,457.0,311.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0032_21551.jpg
1000,019.Gray_Catbird/Gray_Catbird_0067_21043.jpg,15,019.Gray_Catbird,202.0,69.0,197.0,253.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0067_21043.jpg
1001,019.Gray_Catbird/Gray_Catbird_0039_21040.jpg,15,019.Gray_Catbird,75.0,81.0,310.0,311.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0039_21040.jpg
1002,019.Gray_Catbird/Gray_Catbird_0127_20034.jpg,15,019.Gray_Catbird,96.0,90.0,148.0,191.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0127_20034.jpg
1003,019.Gray_Catbird/Gray_Catbird_0069_21065.jpg,15,019.Gray_Catbird,106.0,62.0,169.0,409.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0069_21065.jpg
1004,019.Gray_Catbird/Gray_Catbird_0048_20558.jpg,15,019.Gray_Catbird,112.0,82.0,338.0,321.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0048_20558.jpg
1005,019.Gray_Catbird/Gray_Catbird_0013_20562.jpg,15,019.Gray_Catbird,63.0,66.0,197.0,380.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0013_20562.jpg
1006,019.Gray_Catbird/Gray_Catbird_0019_20567.jpg,15,019.Gray_Catbird,164.0,124.0,230.0,171.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0019_20567.jpg
1007,019.Gray_Catbird/Gray_Catbird_0111_19550.jpg,15,019.Gray_Catbird,146.0,107.0,253.0,152.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0111_19550.jpg
1008,019.Gray_Catbird/Gray_Catbird_0023_20668.jpg,15,019.Gray_Catbird,205.0,115.0,140.0,190.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0023_20668.jpg
1009,019.Gray_Catbird/Gray_Catbird_0130_20328.jpg,15,019.Gray_Catbird,184.0,94.0,258.0,236.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0130_20328.jpg
1010,019.Gray_Catbird/Gray_Catbird_0134_20596.jpg,15,019.Gray_Catbird,151.0,100.0,315.0,202.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0134_20596.jpg
1011,019.Gray_Catbird/Gray_Catbird_0028_20598.jpg,15,019.Gray_Catbird,10.0,26.0,365.0,317.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0028_20598.jpg
1012,019.Gray_Catbird/Gray_Catbird_0022_19585.jpg,15,019.Gray_Catbird,259.0,67.0,152.0,278.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0022_19585.jpg
1013,019.Gray_Catbird/Gray_Catbird_0031_21635.jpg,15,019.Gray_Catbird,213.0,135.0,250.0,184.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0031_21635.jpg
1014,019.Gray_Catbird/Gray_Catbird_0075_21125.jpg,15,019.Gray_Catbird,49.0,48.0,355.0,318.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0075_21125.jpg
1015,019.Gray_Catbird/Gray_Catbird_0074_19601.jpg,15,019.Gray_Catbird,112.0,76.0,371.0,254.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0074_19601.jpg
1016,019.Gray_Catbird/Gray_Catbird_0102_20644.jpg,15,019.Gray_Catbird,183.0,92.0,117.0,108.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0102_20644.jpg
1017,019.Gray_Catbird/Gray_Catbird_0080_20139.jpg,15,019.Gray_Catbird,15.0,44.0,465.0,287.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0080_20139.jpg
1018,019.Gray_Catbird/Gray_Catbird_0060_20656.jpg,15,019.Gray_Catbird,59.0,124.0,275.0,160.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0060_20656.jpg
1019,019.Gray_Catbird/Gray_Catbird_0131_19633.jpg,15,019.Gray_Catbird,133.0,60.0,287.0,257.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0131_19633.jpg
1020,019.Gray_Catbird/Gray_Catbird_0141_21174.jpg,15,019.Gray_Catbird,29.0,89.0,332.0,214.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0141_21174.jpg
1021,019.Gray_Catbird/Gray_Catbird_0101_21178.jpg,15,019.Gray_Catbird,63.0,100.0,408.0,192.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0101_21178.jpg
1022,019.Gray_Catbird/Gray_Catbird_0055_20671.jpg,15,019.Gray_Catbird,153.0,33.0,299.0,336.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0055_20671.jpg
1023,019.Gray_Catbird/Gray_Catbird_0100_20674.jpg,15,019.Gray_Catbird,48.0,54.0,451.0,251.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0100_20674.jpg
1024,019.Gray_Catbird/Gray_Catbird_0107_20513.jpg,15,019.Gray_Catbird,48.0,20.0,176.0,343.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0107_20513.jpg
1025,019.Gray_Catbird/Gray_Catbird_0053_20694.jpg,15,019.Gray_Catbird,65.0,43.0,366.0,268.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0053_20694.jpg
1026,019.Gray_Catbird/Gray_Catbird_0001_20695.jpg,15,019.Gray_Catbird,141.0,19.0,216.0,364.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0001_20695.jpg
1027,019.Gray_Catbird/Gray_Catbird_0063_20707.jpg,15,019.Gray_Catbird,102.0,87.0,319.0,326.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0063_20707.jpg
1028,019.Gray_Catbird/Gray_Catbird_0104_20716.jpg,15,019.Gray_Catbird,49.0,48.0,238.0,410.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0104_20716.jpg
1029,019.Gray_Catbird/Gray_Catbird_0015_21230.jpg,15,019.Gray_Catbird,10.0,72.0,430.0,201.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0015_21230.jpg
1030,019.Gray_Catbird/Gray_Catbird_0092_20735.jpg,15,019.Gray_Catbird,144.0,127.0,229.0,179.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0092_20735.jpg
1031,019.Gray_Catbird/Gray_Catbird_0024_20739.jpg,15,019.Gray_Catbird,173.0,72.0,232.0,203.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0024_20739.jpg
1032,019.Gray_Catbird/Gray_Catbird_0091_20416.jpg,15,019.Gray_Catbird,178.0,175.0,247.0,105.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0091_20416.jpg
1033,019.Gray_Catbird/Gray_Catbird_0113_21270.jpg,15,019.Gray_Catbird,91.0,63.0,288.0,254.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0113_21270.jpg
1034,019.Gray_Catbird/Gray_Catbird_0050_20763.jpg,15,019.Gray_Catbird,135.0,101.0,269.0,220.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0050_20763.jpg
1035,019.Gray_Catbird/Gray_Catbird_0007_20186.jpg,15,019.Gray_Catbird,131.0,68.0,246.0,205.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0007_20186.jpg
1036,019.Gray_Catbird/Gray_Catbird_0139_21281.jpg,15,019.Gray_Catbird,103.0,65.0,261.0,166.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0139_21281.jpg
1037,019.Gray_Catbird/Gray_Catbird_0094_21303.jpg,15,019.Gray_Catbird,179.0,76.0,129.0,216.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0094_21303.jpg
1038,019.Gray_Catbird/Gray_Catbird_0049_21311.jpg,15,019.Gray_Catbird,60.0,48.0,256.0,232.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0049_21311.jpg
1039,019.Gray_Catbird/Gray_Catbird_0117_21333.jpg,15,019.Gray_Catbird,146.0,130.0,195.0,308.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0117_21333.jpg
1040,019.Gray_Catbird/Gray_Catbird_0125_19833.jpg,15,019.Gray_Catbird,232.0,109.0,116.0,256.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0125_19833.jpg
1041,019.Gray_Catbird/Gray_Catbird_0105_20864.jpg,15,019.Gray_Catbird,62.0,41.0,176.0,209.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0105_20864.jpg
1042,019.Gray_Catbird/Gray_Catbird_0042_20546.jpg,15,019.Gray_Catbird,88.0,64.0,195.0,409.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0042_20546.jpg
1043,019.Gray_Catbird/Gray_Catbird_0002_21395.jpg,15,019.Gray_Catbird,146.0,98.0,310.0,312.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0002_21395.jpg
1044,019.Gray_Catbird/Gray_Catbird_0057_20979.jpg,15,019.Gray_Catbird,123.0,86.0,191.0,181.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0057_20979.jpg
1045,019.Gray_Catbird/Gray_Catbird_0103_20930.jpg,15,019.Gray_Catbird,66.0,64.0,368.0,236.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0103_20930.jpg
1046,019.Gray_Catbird/Gray_Catbird_0008_20430.jpg,15,019.Gray_Catbird,148.0,121.0,261.0,133.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0008_20430.jpg
1047,019.Gray_Catbird/Gray_Catbird_0138_20945.jpg,15,019.Gray_Catbird,31.0,6.0,414.0,426.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0138_20945.jpg
1048,019.Gray_Catbird/Gray_Catbird_0045_20950.jpg,15,019.Gray_Catbird,190.0,13.0,212.0,291.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0045_20950.jpg
1049,019.Gray_Catbird/Gray_Catbird_0090_21464.jpg,15,019.Gray_Catbird,86.0,89.0,195.0,341.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0090_21464.jpg
1050,019.Gray_Catbird/Gray_Catbird_0044_20955.jpg,15,019.Gray_Catbird,45.0,53.0,349.0,194.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0044_20955.jpg
1051,019.Gray_Catbird/Gray_Catbird_0027_20968.jpg,15,019.Gray_Catbird,94.0,86.0,174.0,190.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0027_20968.jpg
1052,019.Gray_Catbird/Gray_Catbird_0118_20476.jpg,15,019.Gray_Catbird,46.0,36.0,425.0,271.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0118_20476.jpg
1053,019.Gray_Catbird/Gray_Catbird_0006_20867.jpg,15,019.Gray_Catbird,85.0,93.0,377.0,203.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0006_20867.jpg
1054,019.Gray_Catbird/Gray_Catbird_0071_20974.jpg,15,019.Gray_Catbird,48.0,93.0,426.0,218.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0071_20974.jpg
1055,019.Gray_Catbird/Gray_Catbird_0126_19446.jpg,15,019.Gray_Catbird,92.0,70.0,354.0,194.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0126_19446.jpg
1056,019.Gray_Catbird/Gray_Catbird_0129_20987.jpg,15,019.Gray_Catbird,26.0,104.0,344.0,218.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\019.Gray_Catbird/Gray_Catbird_0129_20987.jpg
1057,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0029_22017.jpg,16,020.Yellow_breasted_Chat,169.0,121.0,270.0,174.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0029_22017.jpg
1058,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0090_21931.jpg,16,020.Yellow_breasted_Chat,80.0,79.0,264.0,213.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0090_21931.jpg
1059,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0073_21932.jpg,16,020.Yellow_breasted_Chat,193.0,142.0,161.0,144.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0073_21932.jpg
1060,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0106_22032.jpg,16,020.Yellow_breasted_Chat,151.0,130.0,102.0,152.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0106_22032.jpg
1061,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0010_21777.jpg,16,020.Yellow_breasted_Chat,142.0,106.0,166.0,229.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0010_21777.jpg
1062,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0063_21783.jpg,16,020.Yellow_breasted_Chat,82.0,123.0,277.0,205.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0063_21783.jpg
1063,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0109_21796.jpg,16,020.Yellow_breasted_Chat,101.0,121.0,225.0,106.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0109_21796.jpg
1064,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0048_21797.jpg,16,020.Yellow_breasted_Chat,99.0,60.0,278.0,293.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0048_21797.jpg
1065,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0089_21804.jpg,16,020.Yellow_breasted_Chat,158.0,73.0,236.0,191.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0089_21804.jpg
1066,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0011_21820.jpg,16,020.Yellow_breasted_Chat,41.0,76.0,403.0,207.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0011_21820.jpg
1067,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0032_21823.jpg,16,020.Yellow_breasted_Chat,91.0,106.0,139.0,303.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0032_21823.jpg
1068,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0084_22082.jpg,16,020.Yellow_breasted_Chat,102.0,198.0,184.0,243.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0084_22082.jpg
1069,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0005_21828.jpg,16,020.Yellow_breasted_Chat,214.0,83.0,191.0,199.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0005_21828.jpg
1070,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0072_21830.jpg,16,020.Yellow_breasted_Chat,28.0,170.0,166.0,300.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0072_21830.jpg
